date,gross_return,cost,net_return,turnover_one_way,wealth
2020-02-28,-0.24691903866194356,0.002,-0.2484252005846197,0.5,0.7515747994153803
2020-03-31,0.08098215588510765,0.0035000000000000005,0.07719871833950975,1.0000000000000002,0.8095954106665217
2020-04-30,0.010063451981841576,0.0012000000000000001,0.008851375839463493,0.4,0.8167614439242359
2020-05-29,0.02541426135712135,0.003,0.022338018573049956,1.0,0.8350062762283665
2020-06-30,0.23917815283390007,0.0034000000000000002,0.23496494711426497,0.8,1.031203481762444
2020-07-31,0.18577005629600468,0.0011,0.18446570923407912,0.2,1.221425163390405
2020-08-31,-0.08364860677480995,0.0,-0.0836486067748099,0.0,1.119254650193103
2020-09-30,0.02724253816541722,0.0017000000000000001,0.025496225850536014,0.4,1.1477914195386891
2020-10-30,0.1724951885248577,0.0028000000000000004,0.16921220199698817,0.6000000000000001,1.3420117330720795
2020-11-30,0.08296667732114986,0.0017000000000000001,0.08112563396970396,0.4,1.450883285712333
2020-12-31,0.23439362427735302,0.0023,0.23155451894151513,0.6000000000000001,1.786841866975737
2021-01-29,0.15077491711619295,0.0017000000000000001,0.14881859975709544,0.4,2.0527571716064203
2021-02-26,0.12373175746706952,0.0017000000000000001,0.12182141347937558,0.4,2.3028269517814395
2021-03-31,0.09481769709101756,0.0012000000000000001,0.09350391585450835,0.4,2.518150289308305
2021-04-30,-0.08322846157525358,0.0006000000000000001,-0.08377852449830847,0.2,2.3071833736050666
2021-05-28,0.0665916826647099,0.0012000000000000001,0.06531177264551236,0.4,2.457869609553467
2021-06-30,0.01884661467614037,0.0006000000000000001,0.018235306707334642,0.2,2.5026896157303113
2021-07-30,0.11963226701108325,0.0,0.1196322670110832,0.0,2.802092048085225
2021-08-31,-0.020754234206761348,0.0,-0.02075423420676137,0.0,2.743936773450361
2021-09-30,0.11188138996683805,0.0022,0.10943525090891093,0.4,3.0442201827310886
2021-10-29,0.02675300666151552,0.0022,0.024494150046860286,0.4,3.118785768662584
2021-11-30,-0.08799373801201775,0.0,-0.08799373801201771,0.0,2.8443521508192795
2021-12-31,-0.14754102753916956,0.0012000000000000001,-0.14856397830612256,0.4,2.421783879589991
2022-01-31,0.05493443948026221,0.0012000000000000001,0.05366851815288598,0.4,2.551757431694133
2022-02-28,0.08883551065991907,0.0006000000000000001,0.08818220935352294,0.2,2.7767770397551934
2022-03-31,-0.1364202671241659,0.0006000000000000001,-0.13693841496389147,0.2,2.3965295932229904
2022-04-29,-0.1023031582499408,0.0012000000000000001,-0.10338039446004077,0.4,2.1487754185404366
2022-05-31,-0.24810805903120914,0.0006000000000000001,-0.24855919419579042,0.2,1.6146775320003035
2022-06-30,0.23756671875325883,0.0012000000000000001,0.23608163869075494,0.4,1.995873249712079
