date,gross_return,cost,net_return,turnover_one_way,wealth
2020-02-28,-0.25959210600705185,0.0025,-0.2614431257420342,0.5,0.7385568742579658
2020-03-31,0.11728491301324895,0.0028,0.11415651525681181,0.6,0.8228679533422185
2020-04-30,0.01676521006364788,0.0029000000000000002,0.013816590954463415,0.8,0.8342371832630844
2020-05-29,0.031426947440496324,0.0017000000000000001,0.029673521629847377,0.4,0.8589919383650645
2020-06-30,0.23917815283390007,0.0028,0.23570845400596507,0.6,1.061463600160681
2020-07-31,0.13859189675289973,0.0017000000000000001,0.13665629052841988,0.4,1.2065192782895815
2020-08-31,-0.08364860677480995,0.0012000000000000001,-0.08474822844668006,0.4,1.1042689068677725
2020-09-30,-0.032193434042318114,0.0012000000000000001,-0.033354801921467336,0.4,1.0674362362111627
2020-10-30,0.32022667353939627,0.0011,0.3187744241985029,0.2,1.407707607777993
2020-11-30,0.15559827893930475,0.0,0.15559827893930467,0.0,1.6267444887980145
2020-12-31,0.22688231931496017,0.0006000000000000001,0.226146189923371,0.2,1.9946265569185273
2021-01-29,0.19955556166399344,0.0012000000000000001,0.19811609498999672,0.4,2.3897941813385684
2021-02-26,0.12118271777796343,0.0012000000000000001,0.11983729851662983,0.4,2.6761806600409432
2021-03-31,0.11644255809581382,0.0006000000000000001,0.11577269256095613,0.2,2.98600930083344
2021-04-30,-0.06705695499715719,0.0,-0.06705695499715714,0.0,2.7857766095263594
2021-05-28,0.055237642957062155,0.0,0.05523764295706224,0.0,2.939656343241512
2021-06-30,0.006987222480757248,0.0011,0.005879536536028462,0.2,2.9569401601149683
2021-07-30,0.11963226701108325,0.0011,0.1184006715173711,0.2,3.3070438607092636
2021-08-31,-0.020754234206761348,0.0,-0.02075423420676137,0.0,3.2384086978920714
2021-09-30,0.10084769429926577,0.0022,0.09842582937180744,0.4,3.5571517598269735
2021-10-29,0.02675300666151552,0.0022,0.024494150046860286,0.4,3.6442811687716286
2021-11-30,-0.08799373801201775,0.0,-0.08799373801201771,0.0,3.3236072463646082
2021-12-31,-0.08419624069784289,0.0006000000000000001,-0.08474572295342431,0.2,3.0419457474582
2022-01-31,0.0637382599558997,0.0006000000000000001,0.06310001699992629,0.2,3.233892575835666
2022-02-28,0.08244574578542124,0.0006000000000000001,0.08179627833795,0.2,3.49841295308375
2022-03-31,-0.11982203017732848,0.0006000000000000001,-0.12035013695922214,0.2,3.077378475040204
2022-04-29,0.008571947258053523,0.0017000000000000001,0.006857374947714767,0.4,3.0984812130995816
2022-05-31,-0.25896311095631014,0.0017000000000000001,-0.2602228736676845,0.4,2.2921855278214753
2022-06-30,0.29581254654006306,0.0012000000000000001,0.29425757148421505,0.4,2.9666784746294863
2022-07-29,-0.10040390897154367,0.0006000000000000001,-0.10094366662616072,0.2,2.6672110716994806
2022-08-31,-0.09489068217631044,0.0018,-0.09651987894839309,0.6,2.409772181929233
2022-09-30,0.05885344071562649,0.0034000000000000002,0.055253339017193426,0.8,2.5429201412515705
2022-10-31,-0.025809822673234954,0.0034000000000000007,-0.029122069276145912,0.8,2.4688650447343354
2022-11-30,-0.06713857638363366,0.0022,-0.06919087151558967,0.4,2.2980421206347916
2022-12-30,0.09585838969709397,0.0006000000000000001,0.09520087466327554,0.2,2.5168177405322725
2023-01-31,0.013854034139321538,0.0028000000000000004,0.011015242843731565,0.6000000000000001,2.544541099137647
2023-02-28,0.16189883630863997,0.0006000000000000001,0.16120169700685483,0.2,2.9547254424223235
2023-03-31,0.031606640178187775,0.0006000000000000001,0.030987676194080827,0.2,3.0462855176745185
2023-04-28,0.0627623094407612,0.0017000000000000001,0.06095561351471179,0.4,3.23197372034535
2023-05-31,0.05612003430746312,0.0017000000000000001,0.05432463024914025,0.4,3.4075494976780494
2023-06-30,0.012428144567695101,0.0012000000000000001,0.01121323079421388,0.4,3.445759136638221
2023-07-31,-0.014492566611303825,0.0017000000000000001,-0.01616792924806465,0.4,3.3900483467111817
2023-08-31,-0.04637589797033777,0.0,-0.04637589797033781,0.0,3.2328318104695914
2023-09-29,-0.020741951845071216,0.0017000000000000001,-0.02240669052693467,0.4,3.1603947485667696
2023-10-31,0.1141365906334059,0.0023,0.1115740764749491,0.6,3.513012873934386
2023-11-30,0.052349339900740144,0.0012000000000000001,0.05108652069285924,0.4,3.6924804788129157
2023-12-29,0.05407970566675156,0.0011,0.05292021799051816,0.2,3.887887350677428
2024-01-31,0.26286205284095454,0.0,0.26286205284095443,0.0,4.909865400890877
2024-02-29,0.09487199813701049,0.0,0.09487199813701053,0.0,5.375674142057169
2024-03-28,-0.05842265323708975,0.0,-0.05842265323708973,0.0,5.061612995740173
2024-04-30,0.13961698423703778,0.0,0.13961698423703783,0.0,5.768300137580415
2024-05-31,0.014070562809919656,0.0,0.014070562809919585,0.0,5.849463366972707
2024-06-28,-0.006223671006891963,0.0022,-0.008409978930676743,0.4,5.800269503300702
2024-07-31,0.016917287765678073,0.0006000000000000001,0.01630713739301859,0.2,5.894855295007562
2024-08-30,0.008647133842761834,0.0006000000000000001,0.008041945562456077,0.2,5.942261400388569
2024-09-30,0.04010206262713723,0.0028000000000000004,0.037189776851781264,0.6000000000000001,6.163252775863973
2024-10-31,0.21966490115621484,0.0006000000000000001,0.21893310221552098,0.2,7.512592825822294
2024-11-29,-0.02546769721429474,0.0,-0.02546769721429476,0.0,7.321264386439968
