date,gross_return,cost,net_return,turnover_one_way,wealth
2023-07-31,-0.03351777331548565,0.0017000000000000001,-0.03516079310084941,0.4,3.726306920983399
2023-08-31,-0.03823101754580782,0.0,-0.03823101754580782,0.0,3.5838464157062178
2023-09-29,-0.015407352699841483,0.0011,-0.01649040461187168,0.2,3.524747338244416
2023-10-31,0.1109441493257759,0.0011,0.10972211076151761,0.2,3.9114900560976342
2023-11-30,0.06572234908952874,0.0017000000000000001,0.06391062109607648,0.4,4.1614758149939615
2023-12-29,0.06494892692059616,0.0,0.06494892692059606,0.0,4.431759203583832
2024-01-31,0.2736668871985729,0.0,0.2736668871985728,0.0,5.644584949642246
2024-02-29,0.08516660869105949,0.0011,0.08397292542149914,0.2,6.11857726065387
2024-03-28,-0.08155572938267025,0.0017000000000000001,-0.08311708464271983,0.4,5.610018956587082
2024-04-30,0.1390336256718973,0.0,0.13903362567189737,0.0,6.3900002322094585
2024-05-31,0.0022745671846217605,0.0,0.002274567184621823,0.0,6.404534717047368
2024-06-28,-0.0048008915875654475,0.0006000000000000001,-0.00539801105261295,0.2,6.369962967857903
2024-07-31,-0.07525504419658632,0.0006000000000000001,-0.07580989117006842,0.2,5.88705676850723
2024-08-30,0.020215111033931255,0.0006000000000000001,0.019602981967310917,0.2,6.002460636180813
2024-09-30,0.04553923388938735,0.0,0.04553923388938741,0.0,6.2758080950036925
2024-10-31,0.21751917123231465,0.0006000000000000001,0.21678865972957517,0.2,7.636332120639562
2024-11-29,-0.03574759268188932,0.0011,-0.036808270329939274,0.2,7.355251943613863
2024-12-31,0.033144882067437376,0.0011,0.03200842269716331,0.2,7.5906819568691875
2025-01-31,-0.11479250915807233,0.0006000000000000001,-0.11532363365257758,0.2,6.715296931701975
