Date,AAPL,MSFT,AMZN,GOOGL,JPM,JNJ,XOM,NVDA,XLK,XLF,XLE,XLV,GLD,TLT,IEF,LQD,BTC-USD,ETH-USD,^VIX,^TNX
2016-01-01,,,,,,,,,,,,,,,,,,,,
2016-01-02,,,,,,,,,,,,,,,,,-0.0020629897281927434,,,
2016-01-03,,,,,,,,,,,,,,,,,-0.00790655652199379,,,
2016-01-04,,,,,,,,,,,,,,,,,0.007162647438718084,,,
2016-01-05,-0.025059568731482518,0.004562103872087997,-0.005023621850138049,0.0027521014748483896,0.0017287399855832053,0.004179751606473436,0.008520149908926467,0.01606430498673972,-0.0026018244665054757,0.0038510435003897836,0.0038143342801622016,0.004806635013054672,0.0028185529910356166,-0.004034737256611853,-0.0002832405320960518,0.0005267461508489113,-0.0026114880105212457,,-0.06570051015584788,0.0013363123090261997
2016-01-06,-0.019569383542326402,-0.018165064549270138,-0.001798738144714651,-0.002888881072542815,-0.014435389675540256,-0.005054496930402053,-0.008320498632470419,-0.04135018460601203,-0.01233428560465033,-0.01534514024041489,-0.0384936435964125,-0.008160612203846118,0.014440762350867997,0.013475128143147996,0.0060380620234954385,0.003946912659238189,-0.006609363193875617,,0.06463288470205808,-0.03158356926839534
2016-01-07,-0.04220502885060862,-0.034783059411525485,-0.03905794191457823,-0.02413977030807446,-0.04043968292790501,-0.01165453630750124,-0.016005828452938076,-0.03964476251753235,-0.029539235534282837,-0.028138747221415072,-0.02439841785711716,-0.02028696514108186,0.014139709399294764,0.00179480142994759,0.0021563238125175133,0.0007864534078148022,0.06744967414278147,,0.21369594880635545,-0.011024312780637424
2016-01-08,0.005288263107667612,0.0030671291773425313,-0.0014639090877944794,-0.013616707887238788,-0.0223992823698842,-0.010683129543329173,-0.02020228627695919,-0.021466664964540527,-0.007918610742248311,-0.015589812111828194,-0.012856701781362001,-0.015059384367124062,-0.004427708091822691,0.004478505105881991,0.0025259453873249793,0.0007856419246854429,-0.010518533255044149,,0.08083235199138561,-0.010682768538981424
2016-01-09,,,,,,,,,,,,,,,,,-0.012397719520954253,,,
2016-01-10,,,,,,,,,,,,,,,,,0.0008489623562373261,,,
2016-01-11,,,,,,,,,,,,,,,,,0.0009754921892843882,,,
2016-01-12,0.014513924419187862,0.009177674312395245,0.0002428724830541018,0.01673784967161529,0.002210073600056983,0.006866347174779408,0.020491454495166206,0.01684665369210392,0.011896054228739406,0.00768138936184104,0.00237056457092355,0.012795799848035694,-0.005060137388834152,0.014424976780171406,0.004494262555419404,0.0022753341463706,-0.028405912064368155,,-0.07530864120008185,-0.025949951100990076
2016-01-13,-0.02571022266816536,-0.021599134379938878,-0.05839229674292812,-0.03457484957590029,-0.027476497458390425,-0.012418803752423324,0.005983862399390638,-0.03048378524820916,-0.026940889643274124,-0.026008618981756992,-0.02400919925378009,-0.029675272517726836,0.004893984653210337,0.009857099952752968,0.003914364120416236,0.0030560447729715,-0.007617802165628018,,0.12238540649912721,-0.017126552513847204
2016-01-14,0.021870807852012453,0.02846665912751667,0.019233074128955252,0.016426648080027695,0.014998248908653311,0.01927450953939247,0.04586912007246591,-0.02016419724740337,0.01887741026578227,0.00874746513584812,0.04304914630952372,0.026797975900053395,-0.016233809757639994,-0.009360850289208855,-0.0020428465165991394,-0.004961889785166096,-0.004775996611502853,,-0.05035680352864047,0.01548889888005589
2016-01-15,-0.024015479879591517,-0.03991724817235465,-0.038482254806470384,-0.028575749367147796,-0.01993150368400931,-0.019111875069087625,-0.019463834554662607,-0.054411861209053725,-0.028162058417940727,-0.022364103467615526,-0.028944138223941818,-0.01400751231376085,0.010289314914859515,0.015587103426382809,0.004651991623737528,-0.0014873434286057918,-0.1533211392380016,,0.12818369924959572,-0.030981914053399895
2016-01-16,,,,,,,,,,,,,,,,,0.06369213021713627,,,
2016-01-17,,,,,,,,,,,,,,,,,-0.01351358161965166,,,
2016-01-18,,,,,,,,,,,,,,,,,0.012736072796625919,,,
2016-01-19,,,,,,,,,,,,,,,,,-0.018129113109683792,,,
2016-01-20,0.0013449491918808842,0.004548921917038706,-0.004717374222998116,-0.0007228425083202206,-0.026311337173372196,-0.017948753177453813,-0.04214634443570364,0.005488371027130068,-0.007872169889499014,-0.01961707067602403,-0.026513894969840468,0.0019442952974519923,0.013367949074563512,0.010529786940889796,0.004913953523804748,0.0014965369606207979,0.10543504141779825,,0.05911711940998576,-0.025061482115268263
2016-01-21,-0.005062419416694275,-0.006103684516103325,0.0056841172765420556,0.011286235351797291,-0.004683877936259129,0.0019847024975383487,0.012571226761486365,0.011644911656681467,0.005630835283471303,-0.004287703556159039,0.031099353413863495,-0.0029853668185534366,0.001138797703897687,-0.006789435940344091,-0.002491523643143645,-0.002899802110072902,-0.023720384830985597,,-0.03262050067244582,0.017641172582007147
2016-01-22,0.05316703290566438,0.03585586263182172,0.03714656234086622,0.025857614755551817,0.030769483220329352,0.008443112087522353,0.03333365612964556,0.02338167737393304,0.02774250880477691,0.01818188271422927,0.04421137340514325,0.01587084193065169,-0.004644969889963546,-0.0038143418863402223,-0.0022200195506340004,0.0006165670010294111,-0.06768842705359068,,-0.16298240143978016,0.014363567658207677
2016-01-23,,,,,,,,,,,,,,,,,0.013069535735354965,,,
2016-01-24,,,,,,,,,,,,,,,,,0.0399493435811773,,,
2016-01-25,,,,,,,,,,,,,,,,,-0.02790522118354022,,,
2016-01-26,0.005530599308485318,0.007336999378043885,0.007912428931255544,0.00023166049902068053,0.025512502377660562,0.04958508840758369,0.036766761592278874,0.009852088681366444,0.009772435830756265,0.01678670003421634,0.037824586248697445,0.007586804822030002,0.011406476843766722,0.00047616821645979357,0.000738826661688341,0.0028208108116556385,0.0010900525845978226,,-0.06832296664983095,-0.013847732600485108
2016-01-27,-0.06570634578338475,-0.018209319948121805,-0.02977132499837576,-0.022090551772888545,-0.0007012443889198305,0.009685549858979181,-0.018383790910882714,-0.011846525226696825,-0.0205957051836535,-0.0037737326887532507,-0.004714390400659463,-0.011368521169052626,0.0037282274439893737,-0.00023817429230044151,0.0007389993722275445,-0.002725686214568479,0.007188443331437089,,0.027111138237847276,0.003510516363956384
2016-01-28,0.007171807301796118,0.01639960416755648,0.08914032475443312,0.0428103190897926,0.004207681502236937,0.0010767259044417443,0.022579661333512302,-0.010931084957974124,0.012921395647355283,0.0004737567532626663,0.030424409750016368,-0.023297239528349167,-0.010678814187088714,0.001428327754118941,0.0012914865497286598,0.001146336524352698,-0.037174746465929664,,-0.029857226994124297,-0.007995958918130097
2016-01-29,0.034541420278378254,0.058202188202382654,-0.0760997732916433,0.017439678269015157,0.03875711535324733,0.021218492247302878,0.011170280298305357,0.04420679162235852,0.031515717126198384,0.02792234446478825,0.0291726249851052,0.016360668303870618,0.0038482826092700595,0.008476603322769893,0.005344464655847148,0.0051955888233174985,-0.0021431133644858047,,-0.09901870231043552,-0.027204040119901074
2016-01-30,,,,,,,,,,,,,,,,,-0.003212325860960319,,,
2016-01-31,,,,,,,,,,,,,,,,,-0.025083624722259446,,,
2016-02-01,,,,,,,,,,,,,,,,,0.011630654274163321,,,
2016-02-02,-0.020221829290723803,-0.03125569217624424,-0.039508706324449805,0.013155588718536837,-0.03109058531881015,-0.009198171299847901,-0.022283443997554442,-0.04232082646514779,-0.01787855647578329,-0.027738889997246496,-0.033368311194041156,-0.014421256827714002,0.00037013683482878257,0.018552934807976262,0.0070838957085490595,0.001851090306700165,0.0037313387049842106,,0.10010010239350309,-0.051881993957920036
2016-02-03,0.01979237808674572,-0.01584907383487033,-0.03809093779645778,-0.04037600212348613,0.006663026807369521,0.0070594317330503475,0.05215197798041071,0.004989330623716981,-0.0012297308921350725,0.0009508897785928117,0.035603967226963684,0.006554061850551962,0.010731831819877025,-0.008293869340733284,-0.0010962182510227958,-0.0024636249364800022,-0.012015000596581338,,-0.015013645613228266,0.00912021432091148
2016-02-04,0.008034913214820083,-0.0030676321437013154,0.009772742242836863,-0.025821330301543433,0.017244701061375656,-0.0023046705541637236,0.017201930906755702,0.0003544875468681763,0.0009849959937100472,0.008550894551369037,-0.0005230550996960792,-0.005451235961890788,0.012082377069329242,0.00484557540427355,0.002377568496267468,0.0004407202516754083,0.053101883614825374,,0.008776006346669751,-0.009037787759557436
2016-02-05,-0.02670798855365686,-0.03538455130706397,-0.06364446787796663,-0.03598505695790666,-0.011130521178271069,-0.03233864117297436,0.0031315768363324725,-0.06309853863429637,-0.028051185818557256,-0.013188527458045995,-0.02322341366898817,-0.019488462032614784,0.015827077912906162,0.0011667919769646762,0.0012771993911180335,-0.00017560658048410005,-0.007815785037633693,,0.07051277460711147,-0.008583644600263507
2016-02-06,,,,,,,,,,,,,,,,,-0.025939810387103357,,,
2016-02-07,,,,,,,,,,,,,,,,,0.00026025555620479146,,,
2016-02-08,,,,,,,,,,,,,,,,,-0.00842494873221833,,,
2016-02-09,-0.00021045181874324026,-0.0026309069184244915,-0.012354038596669725,-0.004459119437045134,-0.006013276029253056,-0.0002944411673063696,-0.004352243926562416,0.010705780209439908,-0.004624273770903242,-0.00146936240025064,-0.024079391476934386,0.0073993997551633495,-0.002196257541759894,0.0010649263054636204,0.00018114892144827088,-0.003421401762014664,0.006913968501225387,,0.020769265981820828,-0.003458237413371479
2016-02-10,-0.0075797254047054174,0.008725801647439857,0.017445590692097612,0.008316526032129623,-0.012099756649784577,-0.0023535154967097016,-0.00911572735903221,-0.0023542995793185417,0.0015482543316440722,-0.005394820622389163,-0.004050864380002017,0.008907430175290276,0.007747818623272451,0.008812209640614466,0.00298371895204097,0.0012321602479294924,0.014945643131907493,,-0.009419743458024432,-0.013880815391553614
2016-02-11,-0.006046658899669932,-0.00040252919571426293,0.02719783935448805,-0.000693316729448501,-0.044128069132641445,-0.0002947201073697503,0.003150424267627905,-0.005111560866980613,-0.0020610744097486755,-0.030572101785923733,-0.0042522538920325426,-0.016108991248707794,0.0401886992042193,0.007003753159453119,0.004598200581576339,0.0033409296368109853,-0.005227303585499055,,0.07036890109153449,-0.03577711904644876
2016-02-12,0.003095025215622549,0.016300703456862964,0.006470569128270265,0.0007504609881241464,0.08328599815442628,0.001179529615936481,0.017964827082026735,0.01699559526745098,0.013942919505345985,0.04221800226664385,0.026364857203829084,0.013381387831535418,-0.005879363032051943,-0.01660146322992684,-0.007628125152206566,-0.005607690137150345,0.012140024574571084,,-0.09737028537840331,0.06326032175485352
2016-02-13,,,,,,,,,,,,,,,,,0.019770274144603528,,,
2016-02-14,,,,,,,,,,,,,,,,,0.03922325884072131,,,
2016-02-15,,,,,,,,,,,,,,,,,-0.017299838513058163,,,
2016-02-16,,,,,,,,,,,,,,,,,0.018249082493738022,,,
2016-02-17,0.015314780344044321,0.02603227574816791,0.024947212086624093,0.019968194610287426,0.007198019068690886,0.0017590236534263948,0.00960397543897984,0.024823956365181532,0.02051561767698029,0.013448656867811382,0.03277814446555838,0.012656164867943076,0.00618634429410414,-0.006148397158303065,-0.002447986883482356,-0.0002658495948580919,0.021679127316867275,,-0.07465786390881946,0.023059622412285208
