,AAPL,MSFT,AMZN,GOOGL,JPM,JNJ,XOM,NVDA,XLK,XLF,XLE,XLV,GLD,TLT,IEF,LQD,BTC-USD,ETH-USD
2016-11-30,0.04795532178537476,0.03119829358839432,-0.0009326204826226592,0.021356558467074516,0.07633746159265264,0.03513036600624031,0.03390565857098493,0.15770079449742225,0.022598563860973364,0.03756448633069409,0.017307205984160134,0.007162937803608438,-0.019149882681417818,-0.00462581919211702,-0.0011851828377875684,0.008391877740895115,0.2890567314603163,
2016-12-30,0.0477464044435707,0.04039265850471918,0.0981636831579693,0.03500536350416117,-0.013810497841403313,-0.017012299171806133,-0.070573699711597,0.02285910900446053,0.035566524881553985,0.002580934785649136,-0.03212944688394892,0.022918324330692963,0.05419215772584596,0.008142521081473175,0.0021946657187326135,0.001450621625042059,0.009534620240380987,
2017-01-31,0.1337779565375734,-0.004363659309041923,0.026181549535707394,0.030163648215365324,0.07077850369492333,0.0862575518089217,-0.02177100550794442,-0.06935274980921247,0.04532734626894963,0.0527669601118097,-0.020850629963663714,0.06338647596023517,0.031847686784806095,0.015846176389693767,0.007236034436253425,0.013210118333295107,0.21595868139061847,
2017-02-28,0.04868974711192875,0.0293842510263036,0.049110120630820875,0.0033967285478513354,-0.030677401998869924,0.019147310966806774,0.008484647866921602,0.0734136323058523,0.02226018051753842,-0.029561359583657798,-0.014859820296933113,-0.00480606899069147,-0.00427746474772539,-0.006551502713712853,0.0008052726027492074,-0.002951439947540324,-0.09168024129983776,
2017-03-31,-7.016364577661083e-05,0.03947713898259764,0.043370871588667814,0.09049323017583721,-0.0038719458574428822,-0.008671184364375861,-0.004389363959556802,-0.042504293371943724,0.020071394059058223,-0.008428253996111246,-0.02947074921839843,0.01533079373367241,0.01726748147982482,0.01573295314917056,0.011088225974991373,0.011888647207555447,0.2283002570356798,
2017-04-28,0.06780768428653117,0.026005545852348044,0.0752764613149639,0.06767825330716026,-0.0557473477168684,0.04560196001869121,-0.0047745179217780764,0.3854460198478553,0.03953664469566376,-0.011899542408995822,-0.035377517954023996,0.0076821430666922375,-0.0012419798017191397,0.018878043487091656,0.008267543963388801,0.013331181998872843,0.7367601072788579,
2017-05-31,-0.057213820746632504,-0.013029590544561542,-0.026763939876424114,-0.05816089336858943,0.11259894139216864,0.031500793632209145,0.0028572883581319264,0.001454503796542328,-0.0281182060021411,0.06513333116980768,-0.0011166589536585336,0.04567105513656,-0.02155534773928114,0.007918610784727775,-0.005095499564066186,0.0048026687393574186,0.08503732193929925,
2017-06-30,0.03270373907029267,0.054693076641498584,0.020433850865833714,0.017016659244325272,0.009901043911284768,0.0032505129489708295,-0.008547017626909237,0.12417025683798277,0.04459033943147528,0.01702468688937442,0.026186444100029904,0.008202942236228639,0.02313170169958645,-0.006582763294083138,0.003748416879336247,0.007654757958258207,0.15901871383230914,
2017-07-31,0.10699922050778188,0.03395224584050327,-0.007268848531284733,0.010301423819227828,-0.009913192295479822,0.003707621243629333,-0.03710820094691181,0.04356151445163481,0.029216529063044616,-0.015543703965468558,-0.054788427901928616,0.01752436554242287,0.04198757511241591,0.03408666995158405,0.01457538450028295,0.006772221042632198,0.6357682892979797,
2017-08-31,-0.06024355653835434,-0.003744519862472373,-0.019630792069039615,0.019345996023520495,0.05083090141764668,-0.017829035025581308,0.07402045357158538,0.055063576040059736,0.00817816670206195,0.051329759186479196,0.1018230919776284,0.009113549074649452,-0.03369891808976022,-0.023229211679733353,-0.014415621395122646,-0.0004945760198391547,-0.11487890580919291,
2017-09-29,0.09680734964425008,0.11665979244893276,0.1497165176249049,0.06092090094294589,0.059555392733646295,0.07230219861207021,0.01671130793161657,0.15684974404218988,0.06514399088300693,0.0286153697447451,-0.008323582649013117,-0.007586299897378912,-0.007484813689786707,-0.00038544282237362726,-0.001889288341463291,0.0019268138037584759,0.5537572453658335,
2017-10-31,0.02027819167845335,0.01698395055253199,0.06466237678888143,0.003029821658963039,0.03886249972000533,0.005546596870065645,0.008528590248503276,-0.02882162611477368,0.014138265660503357,0.03458676746262723,0.01752307265494868,0.02909664179421867,0.003563440057186007,0.007431506543476463,-0.0027935560895223643,-0.0012335062609905023,0.5820913616777115,
2017-11-30,-0.015245814885526676,0.016276817473813043,-0.006186568401839843,0.016628539355022065,0.023153789393296043,0.0027990457017690318,0.004201894934977357,-0.0359224677829435,0.005457950273902723,0.01888117834222447,0.05269423166204734,-0.005504780042994595,0.021057003170010358,0.01812631704133616,0.0018482903803842543,0.012204505478940808,0.432164707898671,0.6854581984395365
2017-12-29,-0.010637026759343526,0.11070796321995235,0.24063897541810575,0.12228995844442192,0.08726889962046624,-0.010950568295298613,0.043759127777106555,0.2702844711013088,0.07036725712023673,0.06556789465692847,0.035842790282127224,0.06555391930166299,0.03234937283169237,-0.03255559397841823,-0.021502121408108255,-0.012257203210757628,-0.30260917064683523,0.48397287697081626
2018-01-31,0.06818516598552682,-0.008414878868077014,0.04242906360200127,-0.06623129809758199,-0.0014697366691429625,-0.05411614999501646,-0.12354515066073435,-0.014847947884681023,-0.004090250322570044,-0.0292536517974622,-0.10835008080373798,-0.044949006857753604,-0.020759902030566435,-0.03041415306711248,-0.009327800875114423,-0.022371852726359998,0.01729762824029568,-0.23527561248553142
2018-02-28,-0.05805030302969416,-0.026661032296583786,-0.04304936888568922,-0.06049360739867948,-0.04787855697063337,-0.01332026042688994,-0.014919700520717782,-0.043016499597279045,-0.03733807458362948,-0.04155314370416341,0.017230469268995963,-0.029165797583656006,0.006320007324218668,0.028596378721879923,0.011557156696236914,0.005568053724402278,-0.3108512366810833,-0.5486804842851413
2018-03-29,-0.015019675166572655,0.02465220898977427,0.08207479647163018,-0.017895331336478026,-0.005804939770341133,-0.012953179403097925,0.0420854308296128,-0.028887394850422687,0.0006113969692367327,-0.004352188720826211,0.09494127848751766,0.010565099117168186,-0.009539745360543916,-0.020881686097746543,-0.012765470183757621,-0.015658821689051305,0.28955294707030577,0.7356983835174331
2018-04-30,0.1351239458729363,0.06146698000934481,0.04053941088038626,0.07993477710055985,-0.016271338177748285,-0.04729904238166216,0.05547817324863136,0.12203666342904862,0.0678277560668572,-0.009836386704261457,0.02994159426188925,0.0018238556130494299,-0.011959209467577336,0.020044470768976197,0.009861688408114855,0.005213030331106205,-0.18899090635565918,-0.13774546090642026
2018-05-31,-0.009418731637167332,-0.002326728881846818,0.043065192317739864,0.02653633561975255,-0.02625935400237811,0.014378745638862656,0.018341222649816746,-0.06062895276992253,-0.002631523964361948,-0.017469325231370014,0.0056955488720427105,0.016493160608514135,-0.03614944763120931,0.0064574158694479245,0.0019744474920824207,-0.004872563618102732,-0.1702483571213561,-0.2451955994715207
2018-06-29,0.02798334802234126,0.0757530110247564,0.04567600755093726,0.08681441099932097,0.10916203857743789,0.09213789838867048,-0.01474683920348685,0.03360051231671157,0.02087244935156174,0.051147274341163396,0.015538379422786353,0.06554035175166306,-0.022418909632539674,-0.014368298475707975,-0.005277628681111923,0.013438249504193589,0.2512166003223537,-0.004912738677004924
2018-07-31,0.20042252623992018,0.06299274682291855,0.13236448128539746,0.0037321160423726685,-0.003218786064425494,0.02314834253071485,-0.0062949959969081926,0.14691459964178555,0.0659894175232274,0.013595360988490235,-0.034751137640580354,0.04329211263247412,-0.021381117106768266,0.013120431806455723,0.010140094174701186,0.00019919506843124601,-0.09547787385747553,-0.3477171692332971
2018-08-31,-0.008303105966166902,0.018160764508076133,-0.004824306834253944,-0.0200682436382994,-0.015186124479948937,0.0258371875164376,0.06049668230642857,0.001211529508445608,-0.00019217431809381846,-0.022154480399183996,0.024460210479447575,0.02954239549646287,-0.006607347245927042,-0.028643157909392647,-0.012050463942816614,-0.001407582369896354,-0.0559070292550512,-0.21413833541363947
2018-09-28,-0.030477278310032663,-0.06610148374747826,-0.20219175018307878,-0.09651392199398301,-0.027087484566131304,0.013171753663173691,-0.06280890198438505,-0.24976880454837347,-0.08004810176427524,-0.047135828113949896,-0.11328256980729035,-0.0677878985089404,0.02119545356837582,-0.029305211696529887,-0.00303105411071114,-0.02049254715697102,-0.04914413554375496,-0.11250347076023015
2018-10-31,-0.1811978932335777,0.042684046101096884,0.05767175245241973,0.01748615197943204,0.019904482183183525,0.05604344060653599,0.007855379709811094,-0.2240500650023255,-0.019624631390778413,0.026255940741802153,-0.015634118480325254,0.08083436769293217,0.003386881324189961,0.01787226480744497,0.013301419049126517,-0.0035847012589647065,-0.3641157587086258,-0.42663468557722395
2018-11-30,-0.11669807088218742,-0.08404723070571596,-0.11134970006404432,-0.05829757008775316,-0.12204302928132083,-0.12151129707048458,-0.14226414288807365,-0.18313644321450795,-0.0837648270887098,-0.11128974027810756,-0.12439210598926942,-0.09353617150330862,0.04942010593064916,0.05853498240954602,0.028042549313450182,0.018594495351738072,-0.0683469654808112,0.1784623615407288
2018-12-31,0.05515390231588735,0.028157759200499344,0.14431709005232074,0.07744775955484773,0.06884347521649947,0.031228181121227383,0.07464431910799374,0.07677882443358564,0.06937701433322307,0.08900108317748279,0.11211887570640222,0.04808674772529553,0.028865979381443196,0.0037852051528095565,0.0065260599598540026,0.03368191759070838,-0.07612356891843053,-0.19725266125594398
2019-01-31,0.04477637048398808,0.0773575633489636,-0.04590598487961817,0.0005862222124688454,0.0083092812194272,0.033560811939641555,0.09043954472587123,0.07421897579844261,0.06910072640068687,0.02235927337208654,0.02304747819366626,0.010808484431169552,-0.006092201492829408,-0.013763891822156316,-0.005255619216477103,-0.002038207144382742,0.11481101020191953,0.2772739902318164
2019-02-28,0.09702565277548492,0.052753880429088795,0.08593570731353273,0.0446851607125216,-0.029992381605923102,0.02305307205402296,0.02239674499830291,0.16400863139985655,0.047686728335181616,-0.025593836517352697,0.021281493236322113,0.004818987948176812,-0.01596899557748621,0.05571704813123923,0.02655136783716916,0.029289586161285852,0.06319135464802805,0.04205727821257366
2019-03-29,0.05643587499157521,0.10734258370156069,0.08185874546916994,0.018752723975536734,0.15517124624785317,0.010086364014048499,-0.006436055946299035,0.008020013661846237,0.06364890620030472,0.08984804693512327,-0.00015156061945909016,-0.027138897893977165,-0.006638842503124187,-0.019911012227482483,-0.0051853615586746615,0.004364199689350867,0.30557286729173194,0.13802782846583428
2019-04-30,-0.12421272302039055,-0.0494808834538073,-0.07861319674779288,-0.07711670703845519,-0.08694519125354438,-0.06482018342934759,-0.10835554905407685,-0.25074804309927123,-0.08664718952152184,-0.0717344248613605,-0.1110270399108666,-0.02218251212956379,0.017574298155486723,0.06839242894413244,0.030486220512099038,0.01650559931218676,0.6024930171574245,0.6533274844738468
2019-05-31,0.1305190009828252,0.08311781077703184,0.06679174655008091,-0.021419072228128,0.055115179624512844,0.06199015427981269,0.08280315275259942,0.2123876393975055,0.08938250516134505,0.06653719765594834,0.09395174907601556,0.06594032303193065,0.08002914919848991,0.009501540009879683,0.01217132493327,0.03246698058195219,0.4470032311005674,0.1607995861383671
2019-06-28,0.07639475024197662,0.017244168475303523,-0.014179183493694736,0.12504608951563134,0.04491256914091535,-0.0650488806695032,-0.029622682808386425,0.02733945978162544,0.034982303497586464,0.023550754175666988,-0.015853210997125777,-0.016191619186997186,7.514839229982861e-05,0.002564606404264369,0.00038267256006618844,0.0025401025265046062,-0.18712355691899663,-0.2974427885078793
2019-07-31,-0.016461138748090076,0.015036567166853976,-0.048473822697145064,-0.022713619287934028,-0.05293106831094663,-0.006897294358373163,-0.06762413338677786,-0.006189138167293495,-0.015352255460760356,-0.0470798197330472,-0.08325367670822492,-0.0059250188706143625,0.0791231345612986,0.11049070377694137,0.03951629086247599,0.03886045726829557,-0.04833155703946379,-0.2278450978588692
2019-08-30,0.07296140641093318,0.008486849144693887,-0.022732743159706414,0.02571117002943546,0.07127273080639984,0.00794648145180199,0.031104029259720445,0.039162292865164705,0.015728674881278604,0.04542157797712898,0.039343080787638485,-0.0010556449796127465,-0.0339478600543478,-0.026798827524235902,-0.011860921119254741,-0.0075588909439723295,-0.1358910233778602,0.06537357061995541
2019-09-30,0.1106844581109716,0.03121630426130073,0.023474701269111886,0.03083999688119432,0.0699352059064613,0.020559538544706157,-0.04305337157247302,0.1548227391938497,0.03899122489777129,0.02500005793666671,-0.02094589366263533,0.05125901871202987,0.02563546974700759,-0.011131886002568092,0.001879359966917571,0.004451147733961047,0.10920318227380199,0.02276455800147681
2019-10-31,0.07755413191296356,0.05946265745609791,0.013587301227403925,0.03597867842298608,0.054755157387493814,0.04848964399301203,0.0204474956295706,0.07899675138927065,0.05366351648493839,0.05052257928373316,0.01604539598870014,0.05002634045799392,-0.03208588289288572,-0.004071225271024659,-0.0068723408605378955,0.004750634504910423,-0.15634849992701993,-0.15580391119911197
2019-11-29,0.09878356797045762,0.04174879124760378,0.026121694264473083,0.027068833999144948,0.05798401955736776,0.06094992780111874,0.024218453339321933,0.08563245368836325,0.04320617652888603,0.026092650827086228,0.06026229231232216,0.03475315804102275,0.03655877893383952,-0.03197519697310702,-0.009280512062994517,0.005273251078723229,-0.073138346981103,-0.16543857823722563
2019-12-31,0.054010053057503615,0.07945492234631946,0.0870638027865227,0.0697256167221949,-0.044406471498240174,0.020566295446829086,-0.109773826060093,0.004802361259457877,0.03992620888251652,-0.026640641146219224,-0.10992661295717099,-0.026703592051026126,0.04499655849690343,0.07691220781017494,0.03465785806909216,0.024460873094682256,0.29984019674608997,0.390008355135524
2020-01-31,-0.1147014451313827,-0.045688126910777505,-0.06221372013363058,-0.06527872207471608,-0.12277118833538248,-0.09090131153710235,-0.16003687920487908,0.1429663813873956,-0.07300997326783432,-0.11248343071744937,-0.15288178323540236,-0.06586626524014527,-0.006361728631845698,0.06626484642116703,0.029617020016451168,0.010913671808239434,-0.0725172016707778,0.2586605360542331
2020-02-28,-0.06976143818643732,-0.026541688008310693,0.035020571318223226,-0.132387484029741,-0.22461448117384275,-0.024910705735964545,-0.26185849186925947,-0.02395673908218121,-0.08577925619281201,-0.2103594656110388,-0.3437094632263873,-0.03887347870883584,-0.002224031676743232,0.0637667126267576,0.03722718010752235,-0.06311868351770933,-0.257575337865913,-0.41086049799151814
2020-03-31,0.15537390487039815,0.13632606711223816,0.2689001176660717,0.15899987082713696,0.07469817408090895,0.1442078286841062,0.22386077331118703,0.10880115395879542,0.13736468831653603,0.09462087315428014,0.30763936117132573,0.12587487725261504,0.07261060302877431,0.012189475077498901,0.002752573753069143,0.048458009900124166,0.34477896223547644,0.553982393067973
2020-04-30,0.08509390315827003,0.02539152779357745,-0.012784941240091774,0.06446887116833722,0.016186344453706036,-0.0017249209932937992,-0.0025471069727122098,0.2146570650189108,0.07176451875665757,0.027204794959345024,0.01999995639218155,0.03288838201147337,0.02588161543682088,-0.01761898730425393,0.0032746201238404993,0.024601782357171587,0.09015019581318562,0.06297179768515582
2020-05-29,0.1473864207107487,0.1105591286523746,0.12956672853391127,-0.010791714561115051,-0.03339864647163271,-0.05458842541034459,-0.01649442848444982,0.07059703897490754,0.06949030987199345,-0.005228055865834191,-0.010955647527092105,-0.02442528382567577,0.02737702630176453,0.0033655849726585974,0.00042656530554285865,0.021275977668724133,-0.03190241579910247,0.025557376782798347
2020-06-30,0.1651318454278261,0.007370665805957355,0.1471136218500213,0.049293231939989024,0.03744124226761425,0.03647884315073813,-0.05903385998491262,0.1176071595124435,0.056847583545352576,0.03846139748734356,-0.04808453291717385,0.05456155536175311,0.10790463097013703,0.04435207041948974,0.008541444080572225,0.03100118271764507,0.23916341296986676,0.5268747244093426
2020-07-31,0.21656901877600454,0.10275189224120118,0.09046103369298208,0.09515088474508171,0.03673415495792587,0.05948842574828661,-0.03213110047168477,0.2599918530928327,0.11880844103044308,0.042863178433157456,-0.010546771309656755,0.025869387617964534,-0.0032356731296194763,-0.050465223464922215,-0.009698334971554923,-0.01778268802329186,0.03155866679660524,0.259076483677003
2020-08-31,-0.10252630320274969,-0.06739667428589236,-0.08757859185260553,-0.1005994658315057,-0.039125299987761264,-0.029528941690593502,-0.14046044083966425,0.011966820621405638,-0.05335095516422994,-0.0342223471480968,-0.14606611823478632,-0.021804604585244802,-0.0417140433776253,0.007733721134260962,0.0032779616067646344,-0.004397759345580954,-0.07673511599209437,-0.17270828515420789
2020-09-30,-0.06001192578928827,-0.03736985625047773,-0.03575408533520552,0.10269505834545445,0.02783545156939371,-0.07905679899627371,-0.04981077750486784,-0.07364840638895587,-0.050042699878153574,-0.008724380930436482,-0.04106845105405155,-0.0362152836070615,-0.0051942084141127776,-0.03385233591733949,-0.013808014009694447,-0.0051033873948954644,0.2561114099846251,0.06357239052557295
2020-10-30,0.09549337864768814,0.06006061859111189,0.043439868865324804,0.08556961123417928,0.20236639566113168,0.06254376524093441,0.19711652112901223,0.06921156280609608,0.11383706703756369,0.1684826511482056,0.2799443959904848,0.07948059568648147,-0.05408625961608993,0.016639371416040216,0.0033835137290680883,0.03771545047320668,0.44877299647143354,0.6060878912999548
2020-11-30,0.11457373263523762,0.03900574128341616,0.028058383014484267,-0.0010030202923175802,0.07796056041516852,0.0877798281629043,0.0810385096849986,-0.025567543460921605,0.0554163254231983,0.06306036121043879,0.04480109644324348,0.03797834885378082,0.07013861264675048,-0.012276537799945975,-0.0023848079949115863,0.0015061813074201957,0.477731740726012,0.19998759130319121
2020-12-31,-0.005501687546648482,0.042891960411472585,-0.01557601223652838,0.04263273520906363,0.019883975189282976,0.03653555488207916,0.08782159491558206,-0.004998114292780631,-0.008383201522777273,-0.01797818284276209,0.03746709444504437,0.01401612735548774,-0.03223816988295236,-0.03632774824067786,-0.010921109280279895,-0.01831596181838857,0.18325347209665166,0.8738363314019961
2021-01-29,-0.07971214043013253,0.004117985397292134,-0.03532841376742368,0.10646510416385868,0.14377850416634064,-0.022569945205476505,0.23312493118354527,0.05579405627172118,0.013650668781737485,0.11606218292317116,0.22456766225853575,-0.021038111743178045,-0.06256881416817583,-0.05733011276373301,-0.0236332500886558,-0.022632827515665754,0.350368326902861,0.045938383808684424
2021-02-26,0.007339655553437963,0.014588167782686678,0.00037178414851712915,0.02008485399896842,0.03438217687139522,0.03717033393787661,0.026852930471640724,-0.02636924270708041,0.018366906210844913,0.058523861811687894,0.029709730322838857,0.04027311660595889,-0.011433105943016053,-0.052451974137109225,-0.023856744167922272,-0.014780840447545907,0.27145306419239223,0.32663718137942666
2021-03-31,0.07621754500291789,0.06960157705976688,0.12066273709568343,0.1410798793801462,0.016330068752256732,-0.00985726524320929,0.02525507429662288,0.12445437377623803,0.05187859000734352,0.06490473602932068,0.006726458877974961,0.039318440708976166,0.035633887903232075,0.02495063294085975,0.010012465387783775,0.010432104939338105,-0.019835020649767054,0.44561190417800023
2021-04-30,-0.05049690047921085,-0.007627335250160017,-0.07047025525869377,0.0014234384758258223,0.06781061982906178,0.046555619921622826,0.03459704096549676,0.08228097136630774,-0.009305544210225114,0.04771110166345438,0.057096650284923944,0.018709239177869375,0.07678377966625938,2.1790829628942632e-05,0.004248485106883582,0.0062262492170857,-0.3818615270719211,-0.12739791053059335
2021-05-28,0.09910956887653444,0.08498914478765096,0.06735498737093981,0.03603975259720804,-0.05297136786135703,-0.026647302332531875,0.08069249582484761,0.23162237008503817,0.06886313725265336,-0.030394012996306397,0.04233937033829571,0.022989614116705415,-0.07147662098325525,0.04419103702800098,0.010225789992266643,0.022114432382300597,-0.018398139668638014,-0.060067881794232725
2021-06-30,0.06498222532766107,0.05171620165869317,-0.032722282722282725,0.10350585485969943,-0.018550201856261328,0.045283663301948884,-0.08734944408011802,-0.02517222641483441,0.03887306958609704,-0.004633366086490565,-0.0831631907635435,0.049225656341537194,0.025297363508325565,0.037166082505047715,0.01990199276069471,0.01419019564640589,0.20532361015395661,0.08459432448524118
2021-07-30,0.04248921340571088,0.06159126191303943,0.043034169499993835,0.0740091987608078,0.053827546504376045,0.011374976016215399,-0.03864523506534345,0.1482102700766108,0.035593313461789844,0.051478805036132114,-0.020044484415213892,0.023155610364499868,-0.0007655451490135023,-0.003400890171513682,-0.0039440073075269755,-0.003439166969810392,0.11675332722917409,0.3918874572301887
2021-08-31,-0.06803687812369075,-0.06611898697937046,-0.05351810876292584,-0.0761692026222115,0.02338253687184233,-0.06717467405612298,0.07887022439221392,-0.07455867319940834,-0.05839968335088008,-0.018425108953350144,0.08931508030466584,-0.05518399150996689,-0.03223525924924131,-0.02907031816148775,-0.015970906591764034,-0.015074835533039344,-0.07157155076344934,-0.1258262517678288
2021-09-30,0.05865781458161745,0.17629093794912154,0.02660245759664326,0.10749884466000292,0.04413077285422817,0.00854452747187806,0.0960556184726713,0.23416686819473287,0.08177093593450468,0.07274193580429822,0.10328275437805323,0.05121785680516755,0.014797178527087285,0.024650044005596117,-0.004429408177121119,0.005309984154173497,0.42102520420867307,0.47075908120105625
2021-10-29,0.10508132885287425,-0.0012819186378159042,0.039923701306487036,-0.041530957411443636,-0.06510122230845727,-0.03639873528713489,-0.05934235023260459,0.278053629830463,0.04451157252912252,-0.057128620753266635,-0.05011316266237875,-0.030563732517623565,-0.006900653696985448,0.027714609075448093,0.010921283843034368,-0.0011858372864712585,-0.08392591780260572,0.04909283417470367
2021-11-30,0.07422871190810865,0.017332483320579906,-0.04925196878828486,0.020821225688382405,-0.003022167140366072,0.09709496505996507,0.02256037196071481,-0.09981029064054814,0.03247348085454038,0.0336427443292413,0.02983371432082893,0.09019834377766389,0.032990977123064535,-0.020137425170919432,-0.00524028171964297,-0.0003414458742639903,-0.18768354629620299,-0.20486893940488138
2021-12-31,-0.015712074963880718,-0.07534500805346744,-0.10282991021845667,-0.06591906719786977,-0.05594736174245696,0.007131321906629795,0.24137892615316603,-0.1674543697549078,-0.06844175156558385,0.00025610692559152604,0.18774801473615144,-0.0685641178155556,-0.016787612677039987,-0.03913972505962904,-0.021130626401011376,-0.035919449069070186,-0.16894668246945244,-0.27001171567556326
2022-01-31,-0.054065846967698006,-0.037211908063701116,0.026672518265588474,-0.0018217578552498503,-0.045760459006214727,-0.03867638417420616,0.04383060213315626,-0.004124780510119108,-0.04877445749363862,-0.01382475542035111,0.07069162064377599,-0.009677684219828064,0.061217257237826006,-0.016329873260921612,-0.0030407140527189958,-0.021314606533422986,0.1223941500332939,0.08589970747939146
2022-02-28,0.05747350703570486,0.03186182790694825,0.061437285030015776,0.029695094241038777,-0.03864584087685019,0.0769274000188176,0.053175378420446284,0.1191571172539434,0.03345010448547314,-0.0012998657326240837,0.0933861094025048,0.05738204824015125,0.0127255799503041,-0.05444362854032603,-0.04060942602133655,-0.02893736596081098,0.05430112933630005,0.12415781888640076
2022-03-31,-0.09713080101669602,-0.0998671414725516,-0.2375250931362105,-0.1794671138747983,-0.11792296008275904,0.018225133938492455,0.0322073470022648,-0.3202738759648236,-0.1101743668177726,-0.09942577585519596,-0.016875956738364506,-0.04890906621001745,-0.020702963524693363,-0.09423863067619775,-0.04228268817181424,-0.06699249364660897,-0.15215311915927232,-0.1420145460264467
2022-04-29,-0.05449616951531333,-0.018077200379976732,-0.03276431760316645,-0.0030453080893007023,0.10782499986323302,0.0012391577297778955,0.137634392264101,0.006739246339428018,-0.006858972659253726,0.0278180856525978,0.16034570128271985,0.014890076037037847,-0.03261547766106776,-0.02253321555448007,0.006183921854451935,0.018638654313140268,-0.17657458457332798,-0.3101552931424154
2022-05-31,-0.08142979497667047,-0.05532049455063481,-0.11645921262241288,-0.042184434403517046,-0.14837774084731736,-0.011251442065512318,-0.1079165681347578,-0.18797084691124422,-0.09255716873699904,-0.10860885521281338,-0.17073447224791793,-0.026080565714078685,-0.01565965107712486,-0.012745507425421687,-0.008634551642586974,-0.03622779426932621,-0.37768830820493093,-0.45050535928269975
2022-06-30,0.1886338780878163,0.09309687674355116,0.27059597129750057,0.06751838558623735,0.03348210385912731,-0.01684400403346331,0.13183109106207214,0.19816573444369867,0.1345186065921684,0.07186017434698466,0.09662965037085591,0.032439037260111325,-0.0258815174913124,0.024310151140368275,0.02961485118598106,0.04444403777357753,0.20318230010918303,0.6184848487621166
