Date,AAPL,MSFT,AMZN,GOOGL,JPM,JNJ,XOM,NVDA,XLK,XLF,XLE,XLV,GLD,TLT,IEF,LQD,BTC-USD,ETH-USD,^VIX,^TNX
2022-02-01,170.55810546875,296.8675231933594,151.19349670410156,136.4342041015625,134.9836883544922,149.58387756347656,68.74638366699219,24.560409545898438,78.48950958251953,36.64406967163086,29.175125122070312,122.23467254638672,168.22999572753906,120.01069641113281,97.33099365234375,106.01769256591797,38743.2734375,2792.1171875,21.959999084472656,1.7999999523162842
2022-02-02,171.7595672607422,301.3864440917969,150.6125030517578,146.69918823242188,133.9031219482422,151.2383270263672,68.56776428222656,25.162506103515625,79.12753295898438,36.893917083740234,29.26913833618164,123.87897491455078,168.83999633789062,120.41715240478516,97.53032684326172,106.0259780883789,36952.984375,2682.85400390625,22.09000015258789,1.7660000324249268
2022-02-03,168.88778686523438,289.6467590332031,138.8455047607422,141.8323211669922,132.79576110839844,151.2295684814453,67.768310546875,23.87257957458496,76.8316650390625,36.48677062988281,28.991365432739258,123.34945678710938,168.60000610351562,119.47718048095703,97.11430358886719,105.1710433959961,37154.6015625,2679.16259765625,24.350000381469727,1.8270000219345093
2022-02-04,168.60415649414062,294.1561279296875,157.63949584960938,142.03355407714844,136.24290466308594,150.24038696289062,69.23966979980469,24.24241065979004,77.14099884033203,37.10675048828125,29.44436264038086,122.9035415649414,168.86000061035156,117.71580505371094,96.3690414428711,104.12525939941406,41500.875,2983.5869140625,23.219999313354492,1.9299999475479126
2022-02-05,,,,,,,,,,,,,,,,,41441.1640625,3014.648193359375,,
2022-02-06,,,,,,,,,,,,,,,,,42412.43359375,3057.47607421875,,
2022-02-07,167.8901824951172,289.35833740234375,157.9355010986328,137.97750854492188,136.69839477539062,149.74143981933594,70.07315063476562,24.650123596191406,76.62865447998047,37.217803955078125,29.82042694091797,122.68986511230469,170.11000061035156,117.79208374023438,96.39503479003906,104.31613159179688,43840.28515625,3142.470703125,22.860000610351562,1.9160000085830688
2022-02-08,170.99057006835938,292.82928466796875,161.4134979248047,138.1737823486328,139.2703399658203,150.1353302001953,68.2615737915039,25.028928756713867,77.57600402832031,37.735992431640625,29.179397583007812,123.69314575195312,170.6300048828125,117.00446319580078,96.08305358886719,103.926025390625,44118.4453125,3122.608642578125,21.440000534057617,1.9539999961853027
2022-02-09,172.4087371826172,299.2231750488281,161.1894989013672,140.34751892089844,139.85084533691406,150.11782836914062,67.93482971191406,26.620899200439453,79.29669952392578,37.97658920288086,29.422990798950195,124.64998626708984,171.2100067138672,117.22467041015625,96.21302795410156,104.27465057373047,44338.796875,3239.45703125,19.959999084472656,1.9290000200271606
2022-02-10,168.340087890625,290.7332458496094,159.0034942626953,137.40162658691406,139.2703399658203,148.30580139160156,67.2812728881836,25.742673873901367,77.22315979003906,37.643455505371094,29.239229202270508,122.69915771484375,170.55999755859375,115.36170196533203,95.32904815673828,102.85529327392578,43565.11328125,3077.482177734375,23.90999984741211,2.0309998989105225
