date,mom_1m,mom_3m,mom_6m,mom_12m,mom_12_1,vol_21d,vol_63d,mdd_12m,dist_ma50,dist_ma200,rsi_14,macd_hist,rank_mom_12m,rank_vol_21d,rank_mom_1m,mkt_ret_1m,lag_target_ret_1m,y,vix_chg_1m,tnx_chg_1m,asset
2017-08-31,0.010301423819227828,-0.03226655396369538,0.13055527998755978,0.2093941479062642,0.19706269771887364,0.14988809284892507,0.17911816558638186,-0.0987387928694703,0.004387264345451669,0.07736051669791877,56.51230534016713,0.13367531610532385,0.5294117647058824,0.7647058823529411,0.47058823529411764,0.05022533451365093,0.010301423819227828,0.019345996023520495,0.3299999237060547,-0.17100000381469727,GOOGL
2017-08-31,0.01457538450028295,0.013189289120226322,0.03372499001312046,-0.01439030689154197,-0.028549570425554616,0.03379223130061334,0.03582512225463708,-0.08408318269436243,0.012142817483613566,0.027581930511167974,66.20332794803741,0.04837904976494295,0.23529411764705882,0.11764705882352941,0.5294117647058824,0.05022533451365093,0.01457538450028295,-0.014415621395122646,0.3299999237060547,-0.17100000381469727,IEF
2017-08-31,0.003707621243629333,0.03869054588213472,0.09725422202741862,0.13889343615458571,0.13468644857299816,0.10051272781520627,0.10520526791910564,-0.10285059865055535,0.00036951136319851585,0.08045223731591755,51.546205503609805,-0.0697050020066169,0.47058823529411764,0.35294117647058826,0.35294117647058826,0.05022533451365093,0.003707621243629333,-0.017829035025581308,0.3299999237060547,-0.17100000381469727,JNJ
2017-08-31,-0.009913192295479822,0.11247622246723843,0.014290738046341511,0.3791921854623841,0.3930012749690004,0.11823641765324032,0.13759826711530898,-0.11728644119648879,-0.007768609243012481,0.04563110878639809,44.817092303916716,-0.12369556551659798,0.8235294117647058,0.5882352941176471,0.23529411764705882,0.05022533451365093,-0.009913192295479822,0.05083090141764668,0.3299999237060547,-0.17100000381469727,JPM
2017-08-31,0.006772221042632198,0.019351024423188923,0.042135534458553,0.013539972825150182,0.00672222737285022,0.032805977894152544,0.037704423581844705,-0.05861560345540917,0.008706337922370633,0.036169763807715194,65.0100519211048,0.05479406116994129,0.35294117647058826,0.058823529411764705,0.4117647058823529,0.05022533451365093,0.006772221042632198,-0.0004945760198391547,0.3299999237060547,-0.17100000381469727,LQD
2017-08-31,0.03395224584050327,0.07629347713127999,0.18160651928555693,0.3326024818794271,0.28884335542610096,0.14127930360018412,0.15003650000311822,-0.05998369382540303,0.041548002578100984,0.12874249328989862,66.39010641807947,0.11398560381153866,0.7647058823529411,0.7058823529411765,0.7058823529411765,0.05022533451365093,0.03395224584050327,-0.003744519862472373,0.3299999237060547,-0.17100000381469727,MSFT
2017-08-31,0.04356151445163481,0.17484715349768276,0.6729190249266932,1.7752938830544847,1.6594444549949041,0.43223514987103134,0.41084955243748184,-0.19742712027880727,0.05380671235094692,0.37419485937523067,58.25723525028393,0.0010953676713414615,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.05022533451365093,0.04356151445163481,0.055063576040059736,0.3299999237060547,-0.17100000381469727,NVDA
2017-08-31,0.03408666995158405,0.035414148880972496,0.0645380724411948,-0.0619633190539316,-0.09288388661852953,0.07878234178474786,0.08516487957725305,-0.1788327230928295,0.0220652266771455,0.057024988341685345,64.79381169913631,0.08579300064912332,0.11764705882352941,0.17647058823529413,0.7647058823529411,0.05022533451365093,0.03408666995158405,-0.023229211679733353,0.3299999237060547,-0.17100000381469727,TLT
2017-08-31,-0.054788427901928616,-0.031119816112483933,-0.10641861142461861,-0.05840621632484844,-0.0038274906166134715,0.09986353025362635,0.1398816207342204,-0.18883045882425809,-0.023151327820465473,-0.08498100617116888,41.76664588632066,0.012315446774463779,0.17647058823529413,0.29411764705882354,0.058823529411764705,0.05022533451365093,-0.054788427901928616,0.1018230919776284,0.3299999237060547,-0.17100000381469727,XLE
2017-08-31,-0.015543703965468558,0.06642891273380092,0.013970302890355057,0.25883449196968944,0.2787103876935677,0.11667987079507558,0.1133683788504718,-0.08947653302432867,-0.005691816723467746,0.03658924712273426,46.417644153427375,-0.0284410201758973,0.5882352941176471,0.5294117647058824,0.17647058823529413,0.05022533451365093,-0.015543703965468558,0.051329759186479196,0.3299999237060547,-0.17100000381469727,XLF
2017-08-31,0.029216529063044616,0.04487948901324734,0.1326559752050036,0.27266579273639846,0.23653843170880662,0.13519174679381424,0.13022095688696952,-0.050157967839224216,0.03337447859706688,0.1089008918166503,65.60710297010087,0.03064793260383139,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.05022533451365093,0.029216529063044616,0.00817816670206195,0.3299999237060547,-0.17100000381469727,XLK
2017-08-31,0.01752436554242287,0.07272367284176617,0.09226169689223096,0.13505419709941813,0.11550566800859086,0.11144805299662534,0.09580376667887046,-0.12426534192036409,0.021352032151854772,0.09240806142048408,67.16638604706762,0.18812060055772695,0.4117647058823529,0.47058823529411764,0.5882352941176471,0.05022533451365093,0.01752436554242287,0.009113549074649452,0.3299999237060547,-0.17100000381469727,XLV
2017-08-31,-0.03710820094691181,-0.04261030966232804,-0.043314806220471125,-0.09106924466356081,-0.05604060993116211,0.08005923692761438,0.11487000690818559,-0.15454224320943266,-0.03305404989031013,-0.0628141755371403,34.64949878963252,-0.021253317403270855,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.05022533451365093,-0.03710820094691181,0.07402045357158538,0.3299999237060547,-0.17100000381469727,XOM
2017-09-29,-0.06024355653835434,0.07433166573751615,0.0814691945362993,0.38733859357988654,0.4762746275721683,0.1620840095947445,0.187076753264968,-0.101456865285102,-0.01941487525819663,0.08190464226401639,43.360028082492924,-0.1607398232050269,0.8235294117647058,0.7647058823529411,0.11764705882352941,0.004796491617913845,-0.06024355653835434,0.09680734964425008,-1.0799999237060547,0.2049999237060547,AAPL
2017-09-29,-0.019630792069039615,-0.006869843952089338,0.08438426765032214,0.14814105782434095,0.1711312927172184,0.16375846167542907,0.18081448365154823,-0.14838457260398863,-0.017707501367768663,0.05144767910332981,47.41324652040383,-0.07976923717852308,0.47058823529411764,0.8823529411764706,0.29411764705882354,0.004796491617913845,-0.019630792069039615,0.1497165176249049,-1.0799999237060547,0.2049999237060547,AMZN
2017-09-29,-0.11487890580919291,0.6780887428171432,2.8842214169672706,5.827670913156471,6.713826907942403,1.1270650134751554,0.8412198674455728,-0.3550810193918734,0.00655446936228099,0.6350766858734189,54.84922929348827,52.15654484458053,1.0,1.0,0.058823529411764705,0.004796491617913845,-0.11487890580919291,0.5537572453658335,-1.0799999237060547,0.2049999237060547,BTC-USD
2017-09-29,-0.03369891808976022,0.030164423735369095,0.024090301389356972,-0.03231453023174924,0.0014326671923767798,0.12637939064706763,0.10762320418913303,-0.17759735807380128,-0.010825742016291273,0.025562310492448725,39.78656790647498,-0.5790041447972402,0.11764705882352941,0.5294117647058824,0.17647058823529413,0.004796491617913845,-0.03369891808976022,-0.007484813689786707,-1.0799999237060547,0.2049999237060547,GLD
2017-09-29,0.019345996023520495,0.04737126170446926,0.1485257676755627,0.21100434754972652,0.1880208999435593,0.1417268780536317,0.1515383155510346,-0.0987387928694703,0.029876750780047923,0.07863068599021772,64.41563556981214,0.16972677555019333,0.5882352941176471,0.6470588235294118,0.7058823529411765,0.004796491617913845,0.019345996023520495,0.06092090094294589,-1.0799999237060547,0.2049999237060547,GOOGL
2017-09-29,-0.014415621395122646,0.003697878026614365,0.01800343165739604,-0.030899614118866325,-0.016725095366342257,0.048088133966064935,0.040082610902590535,-0.08408318269436243,-0.006878785963640888,0.009370908568636871,37.37937207325021,-0.11119220288989971,0.17647058823529413,0.11764705882352941,0.4117647058823529,0.004796491617913845,-0.014415621395122646,-0.001889288341463291,-1.0799999237060547,0.2049999237060547,IEF
2017-09-29,-0.017829035025581308,-0.010983120850013406,0.05744402842860952,0.13004570325257947,0.15055906105105876,0.13838879022988596,0.12045038032178002,-0.10285059865055535,-0.015209546900500692,0.04343672096539297,41.1428131669787,-0.3318945527197556,0.4117647058823529,0.5882352941176471,0.35294117647058826,0.004796491617913845,-0.017829035025581308,0.07230219861207021,-1.0799999237060547,0.2049999237060547,JNJ
2017-09-29,0.05083090141764668,0.05071499546653735,0.0995803180063326,0.4691036091701384,0.39803997692512794,0.162862296643088,0.1391484011139944,-0.11728644119648879,0.036475788615039306,0.08283120162116209,65.86231663085186,0.28336508208742517,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.004796491617913845,0.05083090141764668,0.059555392733646295,-1.0799999237060547,0.2049999237060547,JPM
2017-09-29,-0.0004945760198391547,0.013977081817441173,0.04470349885363922,0.016245838210513508,0.016748697734615625,0.04322341539139718,0.03911159321411617,-0.05861560345540917,0.004162419694129227,0.0293088252148499,55.05848930177806,-0.002507647809758984,0.35294117647058826,0.058823529411764705,0.5294117647058824,0.004796491617913845,-0.0004945760198391547,0.0019268138037584759,-1.0799999237060547,0.2049999237060547,LQD
2017-09-29,-0.003744519862472373,0.08641886783610309,0.14357876471376585,0.3243856437598971,0.32936347168406344,0.12443945030365706,0.13132130752234578,-0.05998369382540303,0.01494912470611065,0.10002865262850014,54.655219008224854,-0.14462714520845205,0.7058823529411765,0.47058823529411764,0.47058823529411764,0.004796491617913845,-0.003744519862472373,0.11665979244893276,-1.0799999237060547,0.2049999237060547,MSFT
2017-09-29,0.055063576040059736,0.23773814423982786,0.6443203959251447,1.6212846162842434,1.4844802491643554,0.3858314670629159,0.3805597590084449,-0.19742712027880727,0.05910141392776169,0.3588915539520474,57.540246825798725,-0.010595084143592892,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.004796491617913845,0.055063576040059736,0.15684974404218988,-1.0799999237060547,0.2049999237060547,NVDA
2017-09-29,-0.023229211679733353,0.0034166287028043474,0.04666693347030715,-0.0697201605751343,-0.04759657992572708,0.11118816287891284,0.09311384562133634,-0.1788327230928295,-0.009336065811894723,0.0249407220996003,40.58304005368844,-0.24048049209722794,0.058823529411764705,0.4117647058823529,0.23529411764705882,0.004796491617913845,-0.023229211679733353,-0.00038544282237362726,-1.0799999237060547,0.2049999237060547,TLT
2017-09-29,0.1018230919776284,0.06872796461751163,-0.0005801927695709974,0.0005672361894271116,-0.09189846947794522,0.09233571749117023,0.1215937230867543,-0.18883045882425809,0.06311501678083276,0.016687547804900893,81.70307492391021,0.09743493187646862,0.29411764705882354,0.23529411764705882,1.0,0.004796491617913845,0.1018230919776284,-0.008323582649013117,-1.0799999237060547,0.2049999237060547,XLE
2017-09-29,0.051329759186479196,0.0526085506896834,0.09849001262213819,0.3615990075204094,0.29512077026528494,0.14190672555660758,0.12136739903183906,-0.08947653302432867,0.03944129855145695,0.0780028545602156,72.16292500430782,0.09008042193768911,0.7647058823529411,0.7058823529411765,0.8235294117647058,0.004796491617913845,0.051329759186479196,0.0286153697447451,-1.0799999237060547,0.2049999237060547,XLF
2017-09-29,0.00817816670206195,0.08390206932951716,0.1170532182992774,0.25666105530219174,0.24646723843759055,0.0997727961618363,0.10954255012538307,-0.050157967839224216,0.02109753666139702,0.09406353624986874,60.63707674065737,-0.01084690292877069,0.6470588235294118,0.35294117647058826,0.5882352941176471,0.004796491617913845,0.00817816670206195,0.06514399088300693,-1.0799999237060547,0.2049999237060547,XLK
2017-09-29,0.009113549074649452,0.03522038537862948,0.10753898624700153,0.15126578863854712,0.14086842823015355,0.09179028563031057,0.09017980170217675,-0.12426534192036409,0.018531237146502733,0.08222585362439938,57.356918586523705,-0.16423011606853516,0.5294117647058824,0.17647058823529413,0.6470588235294118,0.004796491617913845,0.009113549074649452,-0.007586299897378912,-1.0799999237060547,0.2049999237060547,XLV
2017-09-29,0.07402045357158538,0.025326456114884266,0.018854841193276517,-0.025355642456829308,-0.09252719135650167,0.09602012370263906,0.10558955940898268,-0.15454224320943266,0.040019926526114524,0.012931087749683545,72.2857453534324,0.16756261600730754,0.23529411764705882,0.29411764705882354,0.9411764705882353,0.004796491617913845,0.07402045357158538,0.01671130793161657,-1.0799999237060547,0.2049999237060547,XOM
2017-10-31,0.09680734964425008,0.14101927044175477,0.18624659236697094,0.5150764494161846,0.38135147426537586,0.1902893552754041,0.18432699790638513,-0.101456865285102,0.0678767843550756,0.14937107493299262,74.60670178820283,0.29161468368957977,0.8823529411764706,0.7058823529411765,0.7647058823529411,0.07960571743399324,0.09680734964425008,0.02027819167845335,0.6700000762939453,0.04999995231628418,AAPL
2017-10-31,0.1497165176249049,0.11895361329972975,0.19491020682975924,0.399407418369335,0.21717605767745596,0.4723657660007525,0.30544291335074425,-0.14838457260398863,0.12630656956352193,0.17722310410889874,76.69684119289519,0.6566727569746408,0.7058823529411765,0.9411764705882353,0.8823529411764706,0.07960571743399324,0.1497165176249049,0.06466237678888143,0.6700000762939453,0.04999995231628418,AMZN
2017-10-31,0.5537572453658335,1.2496121170449181,3.913405443537844,8.227758087372575,4.9389960142711296,0.6560604907067158,0.8216967717498215,-0.3550810193918734,0.3503700859548722,1.0078066552051124,71.95240190704007,1.712799354016056,1.0,1.0,1.0,0.07960571743399324,0.5537572453658335,0.5820913616777115,0.6700000762939453,0.04999995231628418,BTC-USD
2017-10-31,-0.007484813689786707,-0.000662541043931153,-0.0008280075921227592,-0.010414993005032902,-0.002952276555222677,0.08041276466976921,0.10409555629256864,-0.17759735807380128,-0.02121579330561385,0.007416815731237536,41.316994370221,-0.09125159950596523,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.07960571743399324,-0.007484813689786707,0.003563440057186007,0.6700000762939453,0.04999995231628418,GLD
2017-10-31,0.06092090094294589,0.09258590062319616,0.11737969432608897,0.27551560664449326,0.20227210672427676,0.19357052240083275,0.1610515915809262,-0.0987387928694703,0.06692550228460314,0.11926202133338659,70.44782494344673,0.09047721321384217,0.5294117647058824,0.8235294117647058,0.5882352941176471,0.07960571743399324,0.06092090094294589,0.003029821658963039,0.6700000762939453,0.04999995231628418,GOOGL
2017-10-31,-0.001889288341463291,-0.0019395433350536395,0.004937159329089003,-0.018053519365295867,-0.016194827723041705,0.03275917885933685,0.038982675713535,-0.08408318269436243,-0.006818448925849152,0.004270115164811461,46.46164466845125,0.006166412729444903,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.07960571743399324,-0.001889288341463291,-0.0027935560895223643,0.6700000762939453,0.04999995231628418,IEF
2017-10-31,0.07230219861207021,0.05708889284258056,0.14381781171786479,0.23410706179957352,0.1508948348673862,0.163188238216708,0.1359831230580548,-0.10285059865055535,0.03582032963237536,0.09519191597958931,56.4323063197703,-0.07751439735166143,0.47058823529411764,0.6470588235294118,0.7058823529411765,0.07960571743399324,0.07230219861207021,0.005546596870065645,0.6700000762939453,0.04999995231628418,JNJ
2017-10-31,0.059555392733646295,0.10237606583806635,0.16959486367467913,0.48578843048929365,0.40227537010214154,0.13399705456801378,0.14139046237505024,-0.11728644119648879,0.06410878149221566,0.12774487236749277,67.10701156049494,0.10533900605023283,0.8235294117647058,0.5882352941176471,0.5294117647058824,0.07960571743399324,0.059555392733646295,0.03886249972000533,0.6700000762939453,0.04999995231628418,JPM
2017-10-31,0.0019268138037584759,0.008213198847879966,0.034418610056177634,0.03400988108863712,0.03202136807086453,0.030696186167711595,0.035320124560568225,-0.05861560345540917,0.002230295204205923,0.024591038552573163,52.76865235560338,-0.02363937763233947,0.29411764705882354,0.058823529411764705,0.35294117647058826,0.07960571743399324,0.0019268138037584759,-0.0012335062609905023,0.6700000762939453,0.04999995231628418,LQD
2017-10-31,0.11665979244893276,0.15024957908473446,0.22849111169885883,0.4216280362285465,0.2731075712064386,0.23099799704327112,0.17173433987815026,-0.05998369382540303,0.0980537611877692,0.1969471587671665,81.91872943737947,0.5137159273522949,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.07960571743399324,0.11665979244893276,0.01698395055253199,0.6700000762939453,0.04999995231628418,MSFT
2017-10-31,0.15684974404218988,0.27371903556906196,0.9866737949648969,1.919931005392864,1.524036522833319,0.19043791643755778,0.34604572502731956,-0.19742712027880727,0.1433510606236441,0.46425271666171053,75.34737190771206,0.010601455000130156,0.9411764705882353,0.7647058823529411,0.9411764705882353,0.07960571743399324,0.15684974404218988,-0.02882162611477368,0.6700000762939453,0.04999995231628418,NVDA
2017-10-31,-0.00038544282237362726,0.009676329244475701,0.0300576543958313,-0.027475850585641726,-0.027100853592765595,0.07791656507323996,0.0902042979958453,-0.1788327230928295,-0.008746111256371925,0.018029807260105946,49.445607277976514,-0.0033288934070729304,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.07960571743399324,-0.00038544282237362726,0.007431506543476463,0.6700000762939453,0.04999995231628418,TLT
2017-10-31,-0.008323582649013117,0.03278729237568889,0.021196479205255248,0.021013943271054103,0.029583768865286686,0.06214219229253092,0.0979368165926371,-0.18883045882425809,0.02612798027812535,0.017761286848967828,57.9825856009198,-0.05701785409016072,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.07960571743399324,-0.008323582649013117,0.01752307265494868,0.6700000762939453,0.04999995231628418,XLE
2017-10-31,0.0286153697447451,0.0646047706823476,0.13952794142018554,0.3693434581180417,0.3312492680892465,0.08673076182917305,0.11881299144276794,-0.08947653302432867,0.04188350849840616,0.09271370020690761,62.19777630026609,-0.020583131783381337,0.6470588235294118,0.47058823529411764,0.47058823529411764,0.07960571743399324,0.0286153697447451,0.03458676746262723,0.6700000762939453,0.04999995231628418,XLF
2017-10-31,0.06514399088300693,0.10522922936501766,0.16641102759824378,0.3486875994317018,0.26620213884287747,0.10432865453940476,0.11310168156588532,-0.050157967839224216,0.060717842652450615,0.13719410364345408,79.37966159875279,0.07872400811319741,0.5882352941176471,0.5294117647058824,0.6470588235294118,0.07960571743399324,0.06514399088300693,0.014138265660503357,0.6700000762939453,0.04999995231628418,XLK
2017-10-31,-0.007586299897378912,0.019008029074515598,0.0825406558462003,0.22309938915177518,0.23244911776741883,0.08536709602681593,0.09256896848988069,-0.12426534192036409,-0.008428350049337618,0.053241816630841265,36.80141365976958,-0.2529978975631042,0.4117647058823529,0.4117647058823529,0.11764705882352941,0.07960571743399324,-0.007586299897378912,0.02909664179421867,0.6700000762939453,0.04999995231628418,XLV
2017-10-31,0.01671130793161657,0.05144774466084345,0.04044814376611039,0.038028324063324126,0.0209666362175851,0.04417077042871273,0.08448057536529321,-0.15454224320943266,0.03465298247703141,0.03569255746263034,65.60403961906314,-0.03745525351805157,0.35294117647058826,0.17647058823529413,0.4117647058823529,0.07960571743399324,0.01671130793161657,0.008528590248503276,0.6700000762939453,0.04999995231628418,XOM
2017-11-30,0.02027819167845335,0.051633150547821804,0.13344523171658795,0.5799272381302469,0.548525932452911,0.18800276563175142,0.18390807062884898,-0.0885966271654759,0.055264579622787746,0.13405286900765478,55.91844139454343,-0.15816150973278875,0.8823529411764706,0.8333333333333334,0.7058823529411765,0.04785143499428173,0.02027819167845335,-0.015245814885526676,1.0999994277954102,0.0410001277923584,AAPL
2017-11-30,0.06466237678888143,0.20003065451274882,0.18311521419980825,0.5678085227992926,0.47258751410747313,0.18029386463774405,0.30523276176004893,-0.12319390776072892,0.11818891612903903,0.2106718457202219,67.21730479491359,-0.01777189560023018,0.8235294117647058,0.7222222222222222,0.9411764705882353,0.04785143499428173,0.06466237678888143,-0.006186568401839843,1.0999994277954102,0.0410001277923584,AMZN
2017-11-30,0.5820913616777115,1.175792207727492,3.4758376681169034,12.723646788707352,7.6743705964959315,0.7761974671021414,0.6316047393519727,-0.3550810193918734,0.4574487434991541,1.4491923498247452,77.79651413996771,183.15625032186688,1.0,0.9444444444444444,1.0,0.04785143499428173,0.5820913616777115,0.432164707898671,1.0999994277954102,0.0410001277923584,BTC-USD
2017-11-30,0.003563440057186007,-0.03751391855151376,0.003979404050814983,0.08366889014873458,0.0798210126974972,0.09649333919052995,0.099346986426223,-0.17759735807380128,-0.006034391251555138,0.00584944527806619,44.96904792444173,0.04093567237735835,0.35294117647058826,0.2777777777777778,0.29411764705882354,0.04785143499428173,0.003563440057186007,0.021057003170010358,1.0999994277954102,0.0410001277923584,GLD
2017-11-30,0.003029821658963039,0.08472205938934652,0.04972181652444929,0.3354771999723418,0.3314431646344542,0.1526234469939977,0.1620112711310071,-0.0854450999918861,0.023301046197530928,0.09598825852685366,49.98729224754354,-0.14092630081169544,0.6470588235294118,0.6666666666666666,0.23529411764705882,0.04785143499428173,0.003029821658963039,0.016628539355022065,1.0999994277954102,0.0410001277923584,GOOGL
2017-11-30,-0.0027935560895223643,-0.0190257579640295,-0.006087405066322216,0.022423768566346647,0.025287968012903228,0.03378945159006557,0.03828604474430028,-0.08408318269436243,-0.004549114296958479,-0.0012043293071787309,40.65358327320412,-0.010936071171364005,0.17647058823529413,0.05555555555555555,0.11764705882352941,0.04785143499428173,-0.0027935560895223643,0.0018482903803842543,1.0999994277954102,0.0410001277923584,IEF
2017-11-30,0.005546596870065645,0.05902567270533132,0.09999995408549567,0.2843686329584585,0.27728405322664673,0.08884388629875946,0.13338415079204813,-0.10285059865055535,0.019481572443385664,0.07665661229844156,56.27393843845214,0.009093914551180249,0.5294117647058824,0.2222222222222222,0.35294117647058826,0.04785143499428173,0.005546596870065645,0.0027990457017690318,1.0999994277954102,0.0410001277923584,JNJ
2017-11-30,0.03886249972000533,0.15668358216304545,0.2867829820746186,0.3334769292356239,0.2835932855358849,0.18301503672410882,0.15976885379903427,-0.11728644119648879,0.06403876600403535,0.1515150565994816,73.57173562529961,0.399151216965449,0.5882352941176471,0.7777777777777778,0.8823529411764706,0.04785143499428173,0.03886249972000533,0.023153789393296043,1.0999994277954102,0.0410001277923584,JPM
2017-11-30,-0.0012335062609905023,0.00019601306823013864,0.019550830545089548,0.0665168498267199,0.06783402978816233,0.03788409962367078,0.036902081519325475,-0.05861560345540917,-0.00047053124731499807,0.017596145931583207,48.61425098489339,0.025467637969082923,0.23529411764705882,0.1111111111111111,0.17647058823529413,0.04785143499428173,-0.0012335062609905023,0.012204505478940808,1.0999994277954102,0.0410001277923584,LQD
2017-11-30,0.01698395055253199,0.13137271645273874,0.21768907492237988,0.4279690164099501,0.4041214865132612,0.12412913307523762,0.16785928635457179,-0.05998369382540303,0.058812503858809206,0.179564892961809,61.7791400912761,-0.18457535069026165,0.7647058823529411,0.5,0.5882352941176471,0.04785143499428173,0.01698395055253199,0.016276817473813043,1.0999994277954102,0.0410001277923584,MSFT
2017-11-30,-0.02882162611477368,0.18537179133195303,0.39263067488279413,1.1853789471902538,1.2502343606021458,0.35963330841183355,0.3205546334577161,-0.19742712027880727,0.015524432696627288,0.3237228822485445,44.10767326975905,-0.058474039656664284,0.9411764705882353,0.8888888888888888,0.058823529411764705,0.04785143499428173,-0.02882162611477368,-0.0359224677829435,1.0999994277954102,0.0410001277923584,NVDA
2017-11-30,0.007431506543476463,-0.01634962034693499,0.018485520644923925,0.06742708004228071,0.05955300495281368,0.09751656186483536,0.09521685069312776,-0.1788327230928295,0.0010370330919624582,0.018358626517989363,46.46920501987989,-0.06389355690377418,0.29411764705882354,0.3333333333333333,0.4117647058823529,0.04785143499428173,0.007431506543476463,0.01812631704133616,1.0999994277954102,0.0410001277923584,TLT
2017-11-30,0.01752307265494868,0.11179859637611389,0.0771996285027714,-0.04219172965995133,-0.05868643563933196,0.1432641674033472,0.10899919455083103,-0.18883045882425809,0.013672054577647641,0.04076538010286335,59.43979153710075,-0.0015025165578365566,0.058823529411764705,0.6111111111111112,0.6470588235294118,0.04785143499428173,0.01752307265494868,0.05269423166204734,1.0999994277954102,0.0410001277923584,XLE
